X,Comment,label
648,"نارگیل بیش از حد کوچک بود.قبلا گرفته بودم با حدودا همین قیمت ولی بزرگتر بود.
بقیه اقلام عالی بودن...",1
649,متاسفانه ۹ ماه از ۱۲ ماه زمان مصرف کالای خریداری شده منقضی شده و این امر مغایر با مغایر با قوانین و مقررات فروش‌های آنلاین و اینترنتی و عدم اعتماد به خرید های آنلاین از حتی فروشگاه‌های معتبر می باشد,1
650,یخ داخل اب شده و پنیر روزانه کامل خیس و غیر قابل استفاده شده است,2
651,برخورد تند پیک,1
652,"قیمت چای شهرزاد خیلی بالا بود 
قیمت روی محصول ۱۴۴ هزار تومان
بنده ۱۶۲ هزار تومان خریدم 
قیمت فروش بیرون ۸۰ هزار تومان 
اصلا از خرید چای راضی نیستم",0
653,"اگر تاریخ انقضا رو چک کنن خیلی بهتره ماستی که برام فرستاده بودن دو روز وقت داره
چطوری میشه دو روزه یه ماست رو خورد آخه",1
654,"تافی زنجبیلی به اسم یک‌کیلویی در سایت ثبت شده ولی واقعا ۹۰۰ گرمی هستند

جهت اطلاع",1
655,پنیر و ماست ها و شیرها اصلأ ارسال نشده است در صورتی که هم مبلغ آنها را پرداخته ام و هم شما در فاکتور ثبت کرده‌اید و از صبح تا الان هرچی تماس میگیرم پاسخ درستی دریافت نمیکنم نه کالاها را ارسال کردید و نه مبلغ آنها را برمیگردانید واقعا متاسفم من این کالاها را لازم داشتم که خریدم این کار شما واقعاً بد است و باعث بی اعتمادی ما میشود,1
656,تو هر کیسه ۴ تا انار هست که فقط از دوتا از کیسه ها ۳ تا انار گندیده در اومده ..پرتقالم با توجه ب قیمتش فقط پول پوست دادم ۵۵ درصد پوسته و اصلا آب نداره تو بافت اش.تامسون شمال ارزونتر بود و آب دارتر .تامسون جنوب برام آوردن بجای محصول سفارشی خودم اونم بقیمت بالاتر کیفیت اصلا نداره .,0
657,وزن روغن درلیست ۱۸۰۰ زده شده درصورتی که روغن با زن ۱۶۵۰ ارسال شده درضمن آنقدر سرعت برنامه پایینه باسختی باید سفارش روابط کنیم,2
658,تخم مرغ ها ۶ ععدش کاملا شکسته بود,2
659,سایز هیچکدام درست نبود عملا خریدم انداختم دور,1
660,نزدیک بودن تاریخ انقضاء کالا,1
661,یخ همراه جوجه کاملا آب شده بود پیشنهاد میشود مرسولات یخچالی در اسرع وقت به دست مشتری برسد,1
662,سوراخی مایع لباسشویی و خالی بودن محصول,1
663,طرح انتخابی دستمال ارسال نشده بود,1
664,من جوجه کباب سینه سفارش داده بودم منتها ران مرغ فرستاده بودند,1
665,"قیمت فروش روی پودرهای ژله بسته ای ۱۶۰۰۰ تومان نوشته شده بعد شما با احتسلب ۲۰ درصد تخفیف بسته ای ۱۷۰۰۰ تومان فروختید.
واقعا جای تاسف داره",0
666,"سلام
فیله ی مرغ بوی به شدت بدی میداد با اینکه تاریخش برای روز قبل بود!",1
667,متاسفانه محصول‌ بعنوان روغن کنجد معرفی شده ولی الان که دستمان رسید میبینم توی توضیحاتش روغن مخلوط کلزا و کنجد هست این اصلا جالب نیست برای یک فروشگاه که محصول را درست معرفی نکند ما آنلاین میخریم بدون دیدن با اعتماد به نوشته روی برنامه اسنپ,1
668,"اصلا کرفس خوبی نبود و راضی نبودم 
بقیه محصولات خیلی خوب و مورد قبول بود .",1
669,کلوچه ها له و لورده شده ،هدیه را هم نفرستادید ؟؟,1
670,تخم مرغ ها شکسته به دستم رسید,2
671,بادمجان و هویج ها کیفیت خوبی نداشت,1
672,درشیرقهوه کاله قبلا باز شده واستفاده شده بود نصفه بود البته در بسته بندی شده بسته بود وداخل فروشگاه این اتفاق افتاده,2
673,تمام تخم مرغ ها شکسته بود متاسفانه و توی نایلون ریخته بود همرو با همون نایلون ریختم رفت اگر نمیتونن پیک ها تخم مرغ رو سالم تحویل بدن لطفا از لیست فروشگاه حذف کنید که مردم به دردسر نیفتن,2
674,بوی بد و ماندگی,1
675,بجای هورنلی دیسکی ارسال کرده بودن در صورتی که انتخابی که از نظر شکل ماکارونی داریم واقعا مهمه برامون لطفا دقت کنید,1
676,تخم مرغی که آورده بودنن دوتاش شکسته بود,2
677,علي رغم تماس تلفني با پشتيباني در خصوص جوانه نداشتن پياز و سبز و بزرگ نبودن سيب زميبني موارد ارسالي مشكلات فوق را داشت,1
678,خمیر هزارلا پمینا نوشته شده ولی کاپو ارسال کردید,2
679,گوشت خورشتی گوسفندی باید تیکه ای باشد و اصلا مغایرت با عکس سایت داشت گوشت کناره های استخوان با دنبه را فرستاده بودند ،خیلی تو‌ذوق ام‌خورد.و متاسف‌شدم‌از سفارش گوشت خورشتی غیرحضوری☹️,1
680,سلاد هویجش خیلی مونده بود، بویژه کاهوش. سالاد پاستاهم خیلی چرب بود وخیلی کم مرغ داشت.,1
681,استخوان زیاد داره,1
682,سیب ها لک سیاه و کپک داشت لطفا برای سفارش های آنلاین کالای سالم و با کیفیت ارسال کنید،بقیه موارد خوب بود,1
683,بسته بندی سالم ولی دوتا از تخم مرغ ها شکسته بود,2
684,سلام پشت گردنی ارسالی پاره وکهنه می باشد,1
685,سفارشم یک ساعت زود تر از بازه آوردن.به پیک گفتم صبر کن چک کنم خریدارو بی توجه رفت.استیک خوشبوکننده رو هم کنار نون گذاشته بودن?,1
686,این بار دومه که من از هایپر سفارش میدم و یه چیز دیگه ارسال میکنن،خب ندارید تماس بگیرید بگید ندارم نه اینکه یه چیز دیگه ارسال کنید ،به جای سفارشم برام مرغ باربیکیو ارسال کردن,1
687,متاسفانه خودتراش زنانه در بسته ارسالی نبود در صورت امکان پس از کنترل ارسال گردد,1
688,"وقت به خیر
بسته بندی خوب بود ولی به دلیل حمل بد و بی دقتی رساننده با اینکه سر بطری‌ها را به خوبی چسب زده بودند 
مایع نشت کرده بود
رساننده ها اصلا درست کار نمیکنند",1
689,با سلام، اشترودل وروغنها داخل یک پلاستیک بوده، هم روغن فرو رفته بود هم اشترودل ها له شده بودند,2
690,مرغ شکستگی بال و خون لختگی در سینه و کاملا کبود,2
691,"دو مورد که اغلب پیش میاد اینه که :
از پشتیبانی تماس می‌گیرند و کالایی را ناموجود اعلام می‌کنند ، این مرتبه باز هم قارچ را حذف کردند ...
دیگر اینکه یخ کنار اقلام فاسدشدنی آب شده و داخل کیسه سرازیر میشود و همه چیز را به هم می‌ریزد ...

امیدوارم برای این موارد یک فکری بشود.
با تشکر",1
692,ارسال نشده یک از کالاها,1
693,برخوردخیلی بدپیک,1
694,"صابونو گذاشته بودن کنار بیسکوییت
پوشاک ببم موجودنبود ومربا سفارش داده بودم بعدازپرداخت تازه یادشون اومده مربا ندارن مجبورشدم ۲تاپنیریخرم پنیرها هم خیلی بدطعم بودن",1
